doc_id,V1,V2,V3,V4,V5,V6,V7,V8
91,0,0,0.008333333333333333,0.075,0,0.8666666666666667,0.05,0
92,0,0,0.5,0.5,0,0,0,0
93,0,0.1,0,0,0,0,0,0.9
94,0.03333333333333333,0,0,0.06666666666666667,0,0,0.7333333333333333,0.16666666666666666
95,0,0.5645161290322581,0.0032258064516129032,0.2161290322580645,0,0.012903225806451613,0.19032258064516128,0.012903225806451613
96,0,0,0.6764705882352942,0.011764705882352941,0.0058823529411764705,0,0.2411764705882353,0.06470588235294117
97,0,0,0,0,0,0,1,0
98,0,0,0,0,0,0,1,0
99,0,0.25263157894736843,0,0,0.005263157894736842,0,0.731578947368421,0.010526315789473684
100,0,0,0,0,0,0.125,0,0.875
101,0.01,0,0,0.01,0,0.17,0.1,0.71
102,0,0.2,0,0,0,0,0.8,0
103,0,0.06666666666666667,0.011111111111111112,0,0,0,0,0.9222222222222223
104,0.022222222222222223,0.26666666666666666,0.25,0.005555555555555556,0.16666666666666669,0.26666666666666666,0,0.022222222222222223
105,0,0.17500000000000002,0.05,0,0,0.025,0.7000000000000001,0.05
106,0,0,0,0,0,0,0,1
107,0.1,0,0.8956521739130435,0,0.004347826086956522,0,0,0
108,0.25,0,0,0,0.25,0.0125,0,0.48750000000000004
109,0.18461538461538463,0,0.6153846153846154,0,0,0.19230769230769232,0,0.007692307692307693
110,0,0,0,0,0.15000000000000002,0.8500000000000001,0,0
111,0,0,0.3333333333333333,0,0,0,0,0.6666666666666666
112,0,0.01904761904761905,0.009523809523809525,0,0,0.009523809523809525,0.02380952380952381,0.9380952380952382
113,0.1032258064516129,0.4274193548387097,0.11935483870967742,0.0064516129032258064,0.020967741935483872,0.30483870967741933,0.0016129032258064516,0.016129032258064516
114,0,0,0,0,0,0,0.30000000000000004,0.7000000000000001
115,0.9833333333333333,0,0.016666666666666666,0,0,0,0,0
116,0,0,0.8473118279569892,0.046236559139784944,0.002150537634408602,0.1032258064516129,0,0.001075268817204301
117,0,0,0,0.9333333333333333,0,0,0,0.06666666666666667
118,0.6785714285714286,0.16428571428571428,0,0,0.12142857142857143,0,0,0.03571428571428571
119,0.02,0.02,0.8200000000000001,0.04,0,0,0,0.1
120,0.17777777777777778,0.5666666666666667,0,0,0,0,0.011111111111111112,0.24444444444444446
121,0,0,0.06666666666666667,0.16666666666666666,0,0.7333333333333333,0,0.03333333333333333
122,0.04,0,0.85,0.04,0.05,0.02,0,0
123,0,0,0.5882352941176471,0.34705882352941175,0,0,0.023529411764705882,0.041176470588235294
124,0.02,0,0,0.18,0,0,0.62,0.18
125,0.1,0,0,0,0,0,0.9,0
126,0,0.015,0.52,0,0,0,0.465,0
127,0,0.6,0,0.014285714285714285,0.04285714285714286,0,0.34285714285714286,0
128,0,0,0.625,0,0.275,0,0.07500000000000001,0.025
129,0,0,0,1,0,0,0,0
130,0.3333333333333333,0,0,0,0,0,0.6666666666666666,0
131,0.03333333333333333,0.9,0,0.05,0.016666666666666666,0,0,0
132,0.14411764705882352,0.3235294117647059,0.4838235294117647,0,0,0.0029411764705882353,0.033823529411764704,0.011764705882352941
133,0.1,0,0,0,0,0,0,0.9
134,0.07333333333333333,0,0,0,0.013333333333333334,0,0,0.9133333333333334
135,0.14285714285714285,0.5285714285714286,0,0,0,0,0,0.32857142857142857
136,0,0.025,0,0,0,0,0,0.9750000000000001
137,0.6538461538461539,0,0,0,0,0,0,0.34615384615384615
138,0,0,0,0,0,0,0,1
139,1,0,0,0,0,0,0,0
140,0.3208333333333333,0.19583333333333333,0.004166666666666667,0.008333333333333333,0,0.004166666666666667,0.2625,0.20416666666666666
141,0.07241379310344828,0.25862068965517243,0.5586206896551724,0,0.1103448275862069,0,0,0
142,0,0.01818181818181818,0.5727272727272728,0,0.02727272727272727,0,0.3818181818181818,0
143,0,0,0.58,0,0,0.06,0.36,0
144,0,0.3684210526315789,0.18421052631578946,0,0.43684210526315786,0,0.010526315789473684,0
145,0,0,0,0.35000000000000003,0.6000000000000001,0,0.05,0
146,0.03333333333333333,0,0.03333333333333333,0.03333333333333333,0,0.13333333333333333,0.5666666666666667,0.2
147,0,0,0.44,0.06,0.07,0.4,0.03,0
148,0.18235294117647058,0.3235294117647059,0.0058823529411764705,0.0058823529411764705,0.13529411764705881,0,0.34705882352941175,0
149,0.10576923076923078,0.6826923076923077,0,0,0.05384615384615385,0,0.1576923076923077,0
150,0.9500000000000001,0.05,0,0,0,0,0,0
151,0,0,0.025,0.5750000000000001,0,0.30000000000000004,0.05,0.05
152,0,0,0.6666666666666666,0,0.3333333333333333,0,0,0
153,0.08235294117647059,0.08823529411764705,0,0.0058823529411764705,0.011764705882352941,0.45294117647058824,0,0.3588235294117647
154,0,0.03333333333333333,0.8166666666666667,0.016666666666666666,0,0.13333333333333333,0,0
155,0,0,0,0,0,1,0,0
156,0,0.16666666666666669,0.37222222222222223,0.45,0.005555555555555556,0.005555555555555556,0,0
157,0,0,0,0,0,0,0.025,0.9750000000000001
158,0.05662650602409639,0.33253012048192776,0.30722891566265065,0,0.0024096385542168677,0,0.1783132530120482,0.12289156626506025
159,0,0,1,0,0,0,0,0
160,0,0,0,0,0,0,0,1
161,0,0.02,0,0,0,0,0,0.98
162,0.007692307692307693,0.13076923076923078,0,0,0.03076923076923077,0.8230769230769232,0,0.007692307692307693
163,0.023076923076923078,0,0,0,0,0,0.7230769230769232,0.25384615384615383
164,0.3,0.004166666666666667,0,0.016666666666666666,0.058333333333333334,0.2833333333333333,0.03333333333333333,0.30416666666666664
165,0,0.5875,0.19583333333333333,0.004166666666666667,0.004166666666666667,0.20833333333333334,0,0
166,0.9,0,0.025,0,0,0,0.07500000000000001,0
167,0,0,0.9333333333333333,0,0,0,0.06666666666666667,0
168,0.125,0.675,0.025,0.025,0,0,0,0.15000000000000002
169,0.22142857142857142,0,0,0,0.7714285714285714,0,0.007142857142857143,0
170,0,0,0,0,0,0,0,1
171,0,0,0.025,0.0125,0,0.9625,0,0
172,0,0,0,0,0,0,0,0
173,0.35000000000000003,0.61,0,0.01,0,0,0.03,0
174,0,0,0,0.05,0,0,0,0.9500000000000001
175,0.03333333333333333,0,0.6666666666666667,0.022222222222222223,0.24444444444444446,0,0.03333333333333333,0
176,0,0.36666666666666664,0,0,0,0.49166666666666664,0,0.14166666666666666
177,0.02,0,0,0,0.5,0.02,0,0.46
178,0,0.5375,0,0,0,0,0,0.4625
179,0,0,0.16111111111111112,0.011111111111111112,0,0,0.6,0.22777777777777777
180,0,0,0,0,0,0.1,0,0.9
181,0.6218750000000001,0.003125,0.009375000000000001,0,0.015625,0,0.35000000000000003,0
182,0.1,0,0,0,0,0,0.1,0.8
183,0.3,0,0.005555555555555556,0.09444444444444444,0,0,0.6,0
184,0.07500000000000001,0.8500000000000001,0.07500000000000001,0,0,0,0,0
185,0.0782608695652174,0,0.5565217391304348,0.004347826086956522,0,0.004347826086956522,0.004347826086956522,0.3521739130434783
186,0,0.25,0.7166666666666667,0.016666666666666666,0,0,0.016666666666666666,0
187,0,0,0,0,0,0,0,1
188,0.05,0,0,0,0.008333333333333333,0.008333333333333333,0.48333333333333334,0.45
189,0.025,0.025,0,0,0.17500000000000002,0,0,0.775
190,0,0,0,0,0,0,0.03333333333333333,0.9666666666666667
191,0,0,0,0,1,0,0,0
192,0,0,0.8250000000000001,0,0,0,0.07500000000000001,0.1
193,0.025,0,0,0.325,0,0.6000000000000001,0,0.05
194,0,0,0,0.45,0,0.55,0,0
195,0,0,0,0,0,0,1,0
196,0.0380952380952381,0.04285714285714286,0.9190476190476191,0,0,0,0,0
197,0.5,0,0,0,0,0,0.375,0.125
198,0,0,0,0,0.14285714285714285,0,0,0.8571428571428571
199,0.35,0,0,0,0,0.05,0,0.6
200,0.03333333333333333,0,0,0,0.8133333333333334,0.13333333333333333,0.013333333333333334,0.006666666666666667
201,0,0,0,0,0.92,0,0,0.08
202,0.20714285714285713,0.4321428571428571,0.04285714285714286,0,0,0,0.3,0.017857142857142856
203,0,0.03333333333333333,0.03333333333333333,0,0.03333333333333333,0.8666666666666667,0.03333333333333333,0
204,0,0.65,0.1,0,0,0.225,0.025,0
205,0,0,0,0.025,0,0.025,0,0.9500000000000001
206,0.04680851063829787,0,0.951063829787234,0.002127659574468085,0,0,0,0
207,0,0.4666666666666667,0.17333333333333334,0,0,0.36000000000000004,0,0
208,0.0125,0.1875,0.037500000000000006,0,0.28750000000000003,0,0.0625,0.41250000000000003
209,0,0,0,0,0,0,0.5,0.5
210,0,0.1277777777777778,0.011111111111111112,0.07222222222222223,0,0.07777777777777778,0.044444444444444446,0.6666666666666667
211,0.09743589743589744,0.532051282051282,0.11153846153846154,0,0,0.020512820512820513,0,0.23846153846153847
212,1,0,0,0,0,0,0,0
213,0,1,0,0,0,0,0,0
214,0,0,1,0,0,0,0,0
215,0,0,0,0.016666666666666666,0,0,0.9166666666666666,0.06666666666666667
216,0.12692307692307692,0.5230769230769231,0.10384615384615385,0,0.08076923076923077,0,0.019230769230769232,0.14615384615384616
217,0,0,0,0.025,0,0,0,0.9750000000000001
218,0.8,0,0,0,0,0.17500000000000002,0,0.025
219,0.0058823529411764705,0.041176470588235294,0,0,0.45294117647058824,0.4176470588235294,0.041176470588235294,0.041176470588235294
220,0,0.7279661016949153,0.10932203389830508,0.004661016949152543,0,0,0,0.15805084745762712
221,0,0.17037037037037037,0,0,0,0,0.15925925925925927,0.6703703703703704
222,0,0,0,0,0.125,0.025,0.8250000000000001,0.025
223,0,0,0,0,0.2,0,0.8,0
224,0.3057142857142857,0,0,0.17142857142857143,0,0.011428571428571429,0,0.5114285714285715
225,0,0,0,0,0,0,0,1
226,0.7428571428571429,0.15714285714285714,0.007142857142857143,0,0,0.02142857142857143,0,0.07142857142857142
227,0.017391304347826087,0.004347826086956522,0.9521739130434783,0,0,0,0,0.026086956521739132
228,0,0,0,0,0,0,0.9,0.1
229,0,0.005555555555555556,0.5833333333333334,0,0.40555555555555556,0.005555555555555556,0,0
230,0,0.1,0,0.35833333333333334,0.03333333333333333,0.008333333333333333,0.45,0.05
231,0.48,0.02,0,0,0,0,0,0.5
232,0,0.7142857142857143,0,0,0.02857142857142857,0,0.2571428571428571,0
233,0.30000000000000004,0,0.36190476190476195,0,0,0.3380952380952381,0,0
234,0.044444444444444446,0,0,0,0,0,0.011111111111111112,0.9444444444444445
235,0,0.6000000000000001,0,0,0.4,0,0,0
236,0,0.22777777777777777,0.4,0.011111111111111112,0,0.061111111111111116,0,0.3
237,0,0,0,0,0.8,0,0.2,0
238,0,0,0,0,0,0,0,1
239,0.2,0,0.2,0,0,0.4,0.2,0
240,0,0,0,0.05,0.05,0.05,0.55,0.30000000000000004
241,0,0,0.18125000000000002,0,0,0,0.44375000000000003,0.375
242,0,0,0,0,0,0,0.02,0.98
243,0.28750000000000003,0,0,0,0,0.025,0.6875,0
244,0.050733137829912026,0.30146627565982403,0.04252199413489736,2.932551319648094e-4,0.5967741935483871,0.0011730205278592375,0.007038123167155425,0
245,0.5666666666666668,0.35000000000000003,0,0.002380952380952381,0.06904761904761905,0.009523809523809525,0.002380952380952381,0
246,0,0.007142857142857143,0.19285714285714284,0,0,0.02857142857142857,0.007142857142857143,0.7642857142857142
247,0,0,0,0.30000000000000004,0,0,0,0.7000000000000001
248,0,0,0.9833333333333333,0,0.016666666666666666,0,0,0
249,0.014285714285714285,0,0,0,0,0,0,0.9857142857142857
250,0,0,0,0.014285714285714285,0,0.014285714285714285,0,0.9714285714285714
251,0,0,0,0,0,0,0,0
252,0,0.22702702702702704,0.002702702702702703,0,0.30000000000000004,0,0.23243243243243245,0.23783783783783785
253,0,0.6,0,0,0,0,0.4,0
254,0,0,0,0.3111111111111111,0,0,0,0.6888888888888889
255,0.002564102564102564,0,0.3333333333333333,0.005128205128205128,0.14871794871794872,0.002564102564102564,0,0.5076923076923077
256,0,0,0.3411764705882353,0.0058823529411764705,0,0,0.6529411764705882,0
257,0.18571428571428572,0,0,0,0,0,0.02857142857142857,0.7857142857142857
258,0,0,0,0.12222222222222223,0,0,0.011111111111111112,0.8666666666666667
259,0,0,0.06666666666666667,0.4666666666666667,0,0,0,0.4666666666666667
260,0,0,0.625,0,0,0,0,0.375
261,0.3666666666666667,0,0,0,0,0.5888888888888889,0,0.044444444444444446
262,0.9450000000000001,0,0,0,0,0,0.035,0.02
263,0.43703703703703706,0.10370370370370371,0.2962962962962963,0.007407407407407408,0.14814814814814814,0,0,0.007407407407407408
264,0.58125,0,0,0,0.043750000000000004,0,0.28750000000000003,0.08750000000000001
265,0,0.14761904761904762,0.37619047619047624,0,0,0,0,0.4761904761904762
266,0,0,0,0,0.2,0.4,0,0.4
267,0.008333333333333333,0.15,0.022916666666666665,0.075,0.0010416666666666667,0.24583333333333332,0.24270833333333333,0.25416666666666665
268,0,0,0.98,0,0,0.02,0,0
269,0,0,0,0.03333333333333333,0,0,0,0.9666666666666667
270,0.005,0,0.435,0,0.015,0,0.395,0.15
271,0.003125,0.1453125,0.42500000000000004,0,0.1390625,0.0015625,0,0.2859375
272,0.42500000000000004,0,0,0.0125,0,0,0,0.5625
273,0,0,0,0,0.06666666666666667,0.016666666666666666,0.13333333333333333,0.7833333333333333
274,0.017894736842105262,0.791578947368421,0,0.003157894736842105,0.09894736842105263,0,0.004210526315789474,0.08421052631578947
275,0,0,0,0,0,0,0,1
276,0,0,0,0,0,0,0,0
277,0,0.5,0,0,0,0,0,0.5
278,0,0.046153846153846156,0,0,0.05384615384615385,0,0,0.9
279,0,0,0,0.03333333333333333,0,0,0.13333333333333333,0.8333333333333334
280,0.01764705882352941,0.7058823529411764,0.0058823529411764705,0,0.16470588235294117,0.10588235294117647,0,0
281,0.08333333333333333,0,0,0,0.008333333333333333,0,0.3333333333333333,0.575
282,0,0,0.8125,0,0,0.037500000000000006,0,0.15000000000000002
283,0.23333333333333334,0.16666666666666666,0,0,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.26666666666666666
284,0.01904761904761905,0,0,0.004761904761904762,0.009523809523809525,0.20952380952380956,0.6952380952380953,0.06190476190476191
285,0,0,0,0,0,0,0,0
286,0.021052631578947368,0.03684210526315789,0,0.010526315789473684,0,0.3,0.11578947368421053,0.5157894736842105
287,0.0125,0,0.42500000000000004,0,0,0,0.07500000000000001,0.48750000000000004
288,0,0,0,0.0125,0,0,0.3875,0.6000000000000001
289,0,0,0.5615384615384615,0,0,0,0.023076923076923078,0.4153846153846154
290,0.9,0,0,0,0,0.1,0,0
291,0.25,0.025,0,0,0,0,0.625,0.1
292,0,0,0.025,0.275,0,0,0,0.7000000000000001
293,0,0,0,0,0,1,0,0
294,0,0.2,0,0,0.42,0,0.01,0.37
295,0,0,0,0,0,0,0,1
296,0.1,0,0.9,0,0,0,0,0
297,0.4,0.25,0,0,0,0,0.35000000000000003,0
298,0,0,1,0,0,0,0,0
299,0,0,0,0.20555555555555557,0.08333333333333334,0.016666666666666666,0.3944444444444445,0.3
300,0,0,0,0,0,0.24,0,0.76
301,0.25384615384615383,0,0.7307692307692308,0,0,0,0.007692307692307693,0.007692307692307693
302,0.014285714285714285,0,0.02857142857142857,0.12857142857142856,0,0,0.22857142857142856,0.6
303,1,0,0,0,0,0,0,0
304,0,0,0.16666666666666666,0,0.16666666666666666,0,0.6666666666666666,0
305,0,0,0.6333333333333333,0,0.2,0.03333333333333333,0,0.13333333333333333
306,0.03333333333333333,0,0,0.03333333333333333,0,0,0,0.9333333333333333
307,0,0.30000000000000004,0,0,0,0,0,0.7000000000000001
308,0.02,0.04,0,0,0.36,0,0,0.58
309,0,0,0,0.6000000000000001,0.30000000000000004,0.1,0,0
310,0,0.11111111111111112,0,0,0.011111111111111112,0,0.2555555555555556,0.6222222222222222
311,0,0,0,0,0.5,0.24878048780487805,0.1,0.15121951219512195
312,0.012,0,0,0.108,0.004,0,0.42,0.456
313,0.45,0,0,0,0,0.05,0,0.5
314,0.004687500000000001,0.8765625,0.0484375,0,0.0015625,0.043750000000000004,0,0.025
315,0.66,0,0,0,0,0,0,0.34
316,0.03333333333333333,0.13333333333333333,0.7666666666666666,0,0.03333333333333333,0,0,0.03333333333333333
317,0.00909090909090909,0,0.8272727272727273,0,0,0,0,0.16363636363636364
318,0,0,0,0,0,0.03333333333333333,0,0.9666666666666667
319,0,0.03333333333333333,0,0,0.044444444444444446,0.5333333333333333,0.3888888888888889,0
320,0,0.0125,0.1125,0.025,0,0,0,0.8500000000000001
321,0,0,0,0,0,0,0.8,0.2
322,0,0,0,0,0,0,0,1
323,0.7,0,0,0,0.3,0,0,0
324,0,0,0,0.022222222222222223,0,0.15555555555555556,0.2111111111111111,0.6111111111111112
325,0,0,0,0,0,0,0,1
326,0,0,0,0,0,0,0,1
327,0.06363636363636363,0.00909090909090909,0,0,0,0.5272727272727272,0,0.39999999999999997
328,0,0.7000000000000001,0,0,0,0,0.30000000000000004,0
329,0.4294117647058823,0,0.0058823529411764705,0,0.22647058823529412,0.0029411764705882353,0,0.3352941176470588
330,0.005,0,0.8150000000000001,0,0.0225,0,0.08750000000000001,0.07
331,0,0,0,0,0.9500000000000001,0,0,0.05
332,0,0.37,0,0,0.04,0.01,0.04,0.54
333,0,0,0.3142857142857143,0,0,0,0.6428571428571428,0.04285714285714286
334,0,0,0,0,0,0,0,1
335,0.02,0,0,0.38,0.02,0,0,0.58
336,0.30684931506849317,0,0.5123287671232877,0,0.0013698630136986301,0.06027397260273973,0.008219178082191782,0.11095890410958904
337,0,0,0.11111111111111112,0.011111111111111112,0,0.011111111111111112,0,0.8666666666666667
338,0.03333333333333333,0,0.9,0,0,0.06666666666666667,0,0
339,0.03333333333333333,0.43333333333333335,0.06666666666666667,0,0.43333333333333335,0,0,0.03333333333333333
340,0,0,0,0,0,0,0.6000000000000001,0.4
341,0,0,0.04814814814814815,0,0.0962962962962963,0.08888888888888889,0,0.7666666666666667
342,0.3375,0.36250000000000004,0.1125,0.17500000000000002,0,0,0,0.0125
343,0,0.8,0,0,0,0.2,0,0
344,0.05,0.05,0,0,0.775,0,0.07500000000000001,0.05
345,0,0,0,0,0,0,0,1
346,0,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.1,0.45,0,0
347,0.1,0,0,0.022222222222222223,0.16666666666666669,0,0.6222222222222222,0.08888888888888889
348,0.125,0,0,0.125,0.7250000000000001,0,0,0.025
349,0,0.016666666666666666,0.016666666666666666,0,0,0,0.4166666666666667,0.55
350,0,0,0,0.01,0,0,0.25,0.74
351,0,0,0,0.025,0.275,0,0,0.7000000000000001
352,0,0,0,0,0.007142857142857143,0,0.007142857142857143,0.9857142857142857
353,0,0,0,0,0,0,0,1
354,0,0.07,0.01,0,0.02,0.33,0,0.5700000000000001
355,0,0.025,0,0.21250000000000002,0,0.037500000000000006,0,0.7250000000000001
356,0,0.04642857142857143,0,0,0,0.0035714285714285713,0.425,0.525
357,0,0,0,0,0,0,0,1
358,0.925,0,0,0,0,0.07500000000000001,0,0
359,0,0,0,0.02,0.04,0,0.92,0.02
360,0.9,0.1,0,0,0,0,0,0
361,0,0,0.1,0.24,0,0.02,0.62,0.02
362,0.4,0,0.07500000000000001,0,0,0.5,0,0.025
363,0,0,0.007142857142857143,0,0,0,0,0.9928571428571428
364,0,0,0,0.1,0,0,0,0.9
365,0,0,0,0.07500000000000001,0,0,0.00625,0.9187500000000001
366,0.8250000000000001,0,0.07500000000000001,0.025,0.05,0.025,0,0
367,0,0.8131386861313868,0,0.032116788321167884,0,0,0,0.15474452554744525
368,0,0,0,0,0,0,0.1,0.9
369,0,0,0,0,0,0,0,0
370,0,0,0,0.47500000000000003,0,0,0.4,0.125
371,0,0,0,0,0,0,0,1
372,0.1983050847457627,0,0.747457627118644,0,0,0,0.001694915254237288,0.05254237288135593
373,0.6333333333333333,0.06666666666666667,0.08888888888888889,0,0,0,0,0.2111111111111111
374,0.20600000000000002,0.374,0,0.002,0.28800000000000003,0.004,0.12,0.006
375,0,0,0,0,0,0.02,0,0.98
376,0.9866666666666667,0,0,0,0.013333333333333334,0,0,0
377,0,0,0.03333333333333333,0.8666666666666667,0,0.03333333333333333,0.06666666666666667,0
378,0.02666666666666667,0,0,0.07333333333333333,0,0.28,0.006666666666666667,0.6133333333333334
379,0.55,0,0,0,0.1,0.35000000000000003,0,0
380,0.9935483870967742,0,0.0032258064516129032,0,0,0,0.0032258064516129032,0
381,0.016666666666666666,0.03333333333333333,0,0,0,0.18333333333333332,0.7666666666666666,0
382,0,0,0,0,0,0,0.03333333333333333,0.9666666666666667
383,0,0,0,0,0,0,0.9500000000000001,0.05
384,0.43333333333333335,0,0,0,0.5666666666666667,0,0,0
385,0,0,0,0,0,0,0,1
386,0.041176470588235294,0.6235294117647059,0.0058823529411764705,0,0.011764705882352941,0.11764705882352941,0.19411764705882353,0.0058823529411764705
387,0.025,0,0,0,0.05,0.875,0.025,0.025
388,0.23636363636363636,0.48484848484848486,0.27575757575757576,0,0.0030303030303030303,0,0,0
389,0.01,0,0,0.01,0.06,0.33,0,0.59
390,0,0,0.59375,0.06875,0.328125,0.009375000000000001,0,0
391,0.0125,0,0,0,0,0,0.9875,0
392,0.16666666666666666,0,0,0.13333333333333333,0,0,0,0.7
393,0,0,0,0.025,0,0.5,0,0.47500000000000003
394,0,0,0,0.13333333333333333,0,0,0,0.8666666666666667
395,0,0,0,0.2611111111111111,0,0.011111111111111112,0,0.7277777777777779
396,0,0.05,0.8,0,0.05,0,0,0.1
397,0.3275862068965517,0.16896551724137931,0.3448275862068966,0.0034482758620689655,0,0.05517241379310345,0,0.1
398,0.13461538461538464,0.07307692307692308,0.007692307692307693,0.09230769230769231,0,0.038461538461538464,0,0.6538461538461539
399,0,0,0,0,0,0,0.36666666666666664,0.6333333333333333
400,0,0,0.005405405405405406,0.12162162162162163,0.016216216216216217,0,0.14594594594594595,0.7108108108108109
401,0,0,0,0,0,0,0.1,0.9
402,0.004347826086956522,0.1826086956521739,0.16521739130434782,0.0782608695652174,0,0,0,0.5695652173913044
