"videoId","commentId","parentId","author","text","likeCount","publishedAt","updatedAt","viewerRating","canRate","reply"
"p7BCRVD_F30","Ugwo8JgOEgtozHqeBKt4AaABAg",NA,"@DonnaBell-uf8te","So much wisdom in just one talk.",0,"2024-08-22T04:59:17Z","2024-08-22T04:59:17Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugzbj6YtFy9gG8Z4Jpx4AaABAg",NA,"@WilliamBrogan-qn8kl","I will definitely be sharing this with my friends.",0,"2024-08-22T04:59:27Z","2024-08-22T04:59:27Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxEplwg7VdEg6G-rYt4AaABAg",NA,"@DominicMontes-em5dy","Fab talk",0,"2024-08-30T18:56:42Z","2024-08-30T18:56:42Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyFmWy-fQN4IPiSXoR4AaABAg",NA,"@LyndauOtero","Great conversation",0,"2024-08-30T18:56:45Z","2024-08-30T18:56:45Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzPNcKjAAtJ1FRQ2_h4AaABAg",NA,"@DonnaeCook","Very interesting AI convo",0,"2024-08-30T18:56:51Z","2024-08-30T18:56:51Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyI6Bns8P9nTXiAGsN4AaABAg",NA,"@KathyeChan105","Fab talk",1,"2024-08-30T18:56:59Z","2024-08-30T18:56:59Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxE80M9op2nWshLKT54AaABAg",NA,"@MaryWaguespack","Congrats , one of the best",0,"2024-08-30T18:57:04Z","2024-08-30T18:57:04Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugzj885eeWX05nNV_Sh4AaABAg",NA,"@MariaeLevine","A lot of responsibility comes with new innovations like AI",1,"2024-08-30T18:57:07Z","2024-08-30T18:57:07Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzT7bnpy-yglsZW9ZR4AaABAg",NA,"@KathrynMoore890","Glad i listened in !",1,"2024-08-30T18:57:11Z","2024-08-30T18:57:11Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugz5UL7MpdvZOKnzAgp4AaABAg",NA,"@JasonMiller-on6iv","Beautiful delivery and confidence by this speaker",2,"2024-08-30T18:57:16Z","2024-08-30T18:57:16Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugy8UHWDzKcXk4JELON4AaABAg",NA,"@CoreyRamirez-im3tb","Congratulations",1,"2024-08-30T18:57:19Z","2024-08-30T18:57:19Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugxdt-7lSrksZw54TLd4AaABAg",NA,"@DorothyeBerry","Well done , excellent talk",1,"2024-08-30T18:57:24Z","2024-08-30T18:57:24Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyAbRRpMoUJdKN5DKF4AaABAg",NA,"@CatherinerDoe","Amazing conversation on such a new topic",1,"2024-09-02T18:38:55Z","2024-09-02T18:38:55Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugwd8wJ14dcc7PsUwM54AaABAg",NA,"@DorothyeBerry","Wonderful Dominique",1,"2024-09-02T18:38:58Z","2024-09-02T18:38:58Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyexTNmCUF_nr0lkBJ4AaABAg",NA,"@DonnaeCook","AI is such a fascinating area isn’t it",1,"2024-09-02T18:39:04Z","2024-09-02T18:39:04Z","none",TRUE,FALSE
"p7BCRVD_F30","UgymkUzwt1WRdQiPGdR4AaABAg",NA,"@CoreyRamirez-im3tb","Very knowledgeable speaker",1,"2024-09-02T18:39:11Z","2024-09-02T18:39:11Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzhAZ1-gOVVsiinnGp4AaABAg",NA,"@JamesGeiger-jo8cw","Loved this q and a. what an amazing speaker",1,"2024-09-02T18:39:15Z","2024-09-02T18:39:15Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxPSQsZEEuCU3fnBXh4AaABAg",NA,"@CraigChambliss","Congratulations i’m glad the world is getting to hear this !",2,"2024-09-02T18:39:19Z","2024-09-02T18:39:19Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzmeYhuo9gUDHxYWm94AaABAg",NA,"@MariaeLevine","responsibility is the key",1,"2024-09-02T18:39:23Z","2024-09-02T18:39:23Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxfwM-78y8PfqF--S94AaABAg",NA,"@MaryWaguespack","Fab",1,"2024-09-02T18:39:29Z","2024-09-02T18:39:29Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugxdl1F3GfrUG99Tr_d4AaABAg",NA,"@KathyeChan105","Great talk",1,"2024-09-02T18:39:33Z","2024-09-02T18:39:33Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwKFXTOi35XNX5FjS94AaABAg",NA,"@KathrynMoore890","Congrats Dominique",1,"2024-09-02T18:39:37Z","2024-09-02T18:39:37Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugxlzb2eRceaP-116UJ4AaABAg",NA,"@RammiilanKumar-pv9ou","Very inspiring speaker !",1,"2024-09-11T18:36:35Z","2024-09-11T18:36:35Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyvU7GZEJtR3bcPBfh4AaABAg",NA,"@MitKhan-ll8ig","Super conversation here . Loved this. Shared it on LinkedIn too",2,"2024-09-11T18:36:44Z","2024-09-11T18:36:44Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwrNFjG6m0vXMQDnT14AaABAg",NA,"@himanshuji497","I’ve watched alot of your content Dominique and you always provide such valuable insights , kudos to you ! Enjoyed this conversation!",1,"2024-09-11T18:38:04Z","2024-09-11T18:38:04Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyEUEhgVR2bTAH06JZ4AaABAg",NA,"@Kartik12263","I could listen to you all day Dominique, hanging on to your every word . Excellent talk and discussion.",1,"2024-09-11T18:38:22Z","2024-09-11T18:38:22Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyaTI21pghvEYTzR654AaABAg",NA,"@PagalPila90","I didn’t realise the serious implications to industries such as defence, health , legal etc etc .. Blows my mind . Super serious stuff !",1,"2024-09-11T18:38:25Z","2024-09-11T18:38:25Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzNK9p7MGEDLgYHfi14AaABAg",NA,"@SachinYadav-62019","With AI comes great responsibility and accountability and i’m glad talks like this certainly shine a light on that. Bravo",1,"2024-09-11T18:38:28Z","2024-09-11T18:38:28Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzXT9IXUXdoHw9Qd594AaABAg",NA,"@mdjafirsaha3937","I didn’t realise the serious implications to industries such as defence, health , legal etc etc .. Blows my mind . Super serious stuff !",1,"2024-09-11T18:38:32Z","2024-09-11T18:38:32Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugz1EoUYCja4RoYGx-l4AaABAg",NA,"@Supratik-i9i","What next ! AI is a crazy old world !",1,"2024-09-11T18:38:35Z","2024-09-11T18:38:35Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugyawr5YSsnkwONrm2h4AaABAg",NA,"@SssGangstarboy","Very inspiring speaker !",1,"2024-09-11T18:38:37Z","2024-09-11T18:38:37Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyvRSqk2zVv2XqDZwt4AaABAg",NA,"@adnanchoudhary5276","What next ! AI is a crazy old world !",1,"2024-09-11T18:39:50Z","2024-09-11T18:39:50Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzMlOTJeDx3wHoJhwl4AaABAg",NA,"@AdityaSharma-td1pl","Totally agree Dominique , without trust we have nothing and no matter how good the innovation is trust will be key !",1,"2024-09-11T18:39:52Z","2024-09-11T18:39:52Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwFYWmPccGlmrV0pzN4AaABAg",NA,"@RajuChalla-r3i","Fabulous Dominique",1,"2024-09-11T18:39:55Z","2024-09-11T18:39:55Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyqH_t-vnTu7AmVFsR4AaABAg",NA,"@MuhammadAyan-e5o","Super conversation here . Loved this. Shared it on LinkedIn too",1,"2024-09-11T18:39:58Z","2024-09-11T18:39:58Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxugznAGOfZpxLXdzt4AaABAg",NA,"@ShacoraMcneil","Dominique you stay very cool and calm during this , how do you do that ??",0,"2024-09-19T13:31:49Z","2024-09-19T13:31:49Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugw1AmYMzU5XkC8SKFJ4AaABAg",NA,"@KieranPoole-i4x","Great conversation on a very fast evolving area and your knowledge is super impressive",0,"2024-09-19T13:32:25Z","2024-09-19T13:32:25Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwagIKSr7w8vx3rJ814AaABAg",NA,"@RosaBarrera-w7j","Loved this AI conversation, many congratulations on a great tedx",0,"2024-09-19T13:32:59Z","2024-09-19T13:32:59Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugy70Nrys6DXv92Nglx4AaABAg",NA,"@RhiannaHunter-ll2ny","I agree responsibility and accountability is key at all levels !",0,"2024-09-19T13:33:29Z","2024-09-19T13:33:29Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxHT7pRblqeu6Rodmx4AaABAg",NA,"@KatherineReynolds-v8d","I hate dealing with bloody bots , it’s the beginning of the end for us humans !!!!!",0,"2024-09-19T13:34:58Z","2024-09-19T13:34:58Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzoBM5UUF2Dk_6XUFl4AaABAg",NA,"@AnjanaeSaunders","Artifical Intelligence is the way forward whether we like it or not , best to embrace",0,"2024-09-19T13:36:17Z","2024-09-19T13:36:17Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyaSYRmyDUiQa8S5Ct4AaABAg",NA,"@JalandaClayton","Some very nervous people in certain areas with the rise of AI",0,"2024-09-19T13:36:43Z","2024-09-19T13:36:43Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwoC29v2EqKPcGfjpx4AaABAg",NA,"@GeorgiaBrown-v8s","Such a minefield this area, grateful for good talks on it - bravo Dominique !!!",0,"2024-09-19T13:37:58Z","2024-09-19T13:37:58Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugx0rG7XS4QjZUTFIYJ4AaABAg",NA,"@DaisyRichards-q5m","Inspiring lady",0,"2024-09-19T13:39:02Z","2024-09-19T13:39:02Z","none",TRUE,FALSE
"p7BCRVD_F30","Ugy4zqxpHnvebWglTux4AaABAg",NA,"@WallicaWallace","Excellent talk Dominique",0,"2024-09-19T13:40:34Z","2024-09-19T13:40:34Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwLm-_N6KbzobS9aUp4AaABAg",NA,"@ShaleighFerguson","Dominique you stay very cool and calm during this , how do you do that ??",0,"2024-09-19T13:41:18Z","2024-09-19T13:41:18Z","none",TRUE,FALSE
"p7BCRVD_F30","UgyApxeLjiDy58Y3DFR4AaABAg",NA,"@NikelieRoberts","Loved this AI conversation, many congratulations on a great tedx",0,"2024-09-19T13:42:41Z","2024-09-19T13:42:41Z","none",TRUE,FALSE
"p7BCRVD_F30","UgwU3qZ19SSM8-gm1zF4AaABAg",NA,"@EDITKIRANBARIARANIPURA-o5x","Brill talk",0,"2024-09-26T20:31:41Z","2024-09-26T20:31:41Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxSUzcG-Kwupt1qyIZ4AaABAg",NA,"@Guna_Shanmugapriya","Super interesting and fast evolving area, here’s what i would love to know too , , how can anyone be an expert in a subject that is only out 2 seconds ago. ?? know what i mean",0,"2024-09-26T20:31:46Z","2024-09-26T20:31:46Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxFCprciQSaJJvXH0R4AaABAg",NA,"@GovindKumar-gl3db","Super talk and this is how you control a conversation and pass on your expertise in a palatable way ! Bravo Dominique",1,"2024-09-26T20:31:48Z","2024-09-26T20:31:48Z","none",TRUE,FALSE
"p7BCRVD_F30","UgxtBo7S3ByRMiKQHmt4AaABAg",NA,"@mr_gupta_ji_0001","A lot of AI talks but this is one of the best !",0,"2024-09-26T20:31:55Z","2024-09-26T20:31:55Z","none",TRUE,FALSE
"p7BCRVD_F30","UgzXR28JfEl9tRolJCt4AaABAg",NA,"@Ansh_pindet","Great speaker",0,"2024-09-26T20:31:57Z","2024-09-26T20:31:57Z","none",TRUE,FALSE
