"videoId","commentId","parentId","author","text","likeCount","publishedAt","updatedAt","viewerRating","canRate","reply"
"qIopJqbzXl0","Ugym9FL8w7XJC5_bw0d4AaABAg",NA,"@christinajesu8714","What a clarity in speech that's understandable even for a common man. Wonderful talk 👏 keep going",5,"2024-11-20T13:54:13Z","2024-11-20T13:54:13Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyosJXScij9l-B2kmV4AaABAg",NA,"@benqsebi","Congrats, Ram! Your TED Talk was fantastic—AI ethics and storytelling in marketing? You absolutely nailed it! With your blend of psychology, AI magic, and 18 years of expertise, you had us hooked. Keep owning the stage and reminding us to ask the big question before hitting “buy”: Do I really need this? Brilliant stuff!",4,"2024-11-20T14:58:38Z","2024-11-20T14:58:38Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugx2VtGEAWzQLeWYQst4AaABAg",NA,"@rajeshkumarsakrivijay2880","Excellent talk Ram. Relevant topic in today’s AI world. Father’s wisdom ‘I like the iPad, but do not need it.’",5,"2024-11-20T16:53:19Z","2024-11-20T16:53:19Z","none",TRUE,FALSE
"qIopJqbzXl0","UgzWd407oeaxIaHPFsl4AaABAg",NA,"@sdevaraj8361","A big applause to you Ram for delivering an informative speech highlighting the menace of AI.",4,"2024-11-20T18:07:47Z","2024-11-20T18:07:47Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugyx5feZ4jLCZFzT6SZ4AaABAg",NA,"@martinajesu7073","That's an interesting talk and a real eye opener....liked the way that you made anyone connect with your speech...hearty congratulations 🎉",5,"2024-11-20T18:15:14Z","2024-11-20T18:15:14Z","none",TRUE,FALSE
"qIopJqbzXl0","UgzmvvhK5bTEDQ9o8ut4AaABAg",NA,"@breathewithnicole","Amazing talk! So proud of you!👏🏽",4,"2024-11-21T06:40:33Z","2024-11-21T06:40:33Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugz6U2hGcDFR0mRWGk14AaABAg",NA,"@NoobFella86","Wonderful talk! Congratulations on being a TedX speaker",5,"2024-11-21T07:28:37Z","2024-11-21T07:28:37Z","none",TRUE,FALSE
"qIopJqbzXl0","UgzOox1bKFjV3IIyCZZ4AaABAg",NA,"@agarwalsaurav11","Very nicely presented with personal touch to keep the audience at the edge of their seat !!",4,"2024-11-21T08:27:15Z","2024-11-21T08:27:15Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxHpZUwv7HGvhUJiiJ4AaABAg",NA,"@ykas25","Bro!! Just Loved it!! Its utmost important to take Control of self and our decisioning power...than being a Puppet to the AI Influencers 👌🏼👌🏼👍🏼👍🏼👏🏼👏🏼",6,"2024-11-21T12:40:45Z","2024-11-21T12:40:58Z","none",TRUE,FALSE
"qIopJqbzXl0","UgzYgdAtHWFJwx0QVAd4AaABAg",NA,"@aravindprasad3524","Excellent ram. Loved it",4,"2024-11-21T14:49:26Z","2024-11-21T14:49:26Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyGz9xUmo6sYDfZ89l4AaABAg",NA,"@supermike56","Wow Ram! Such an amazing speech, many insights which makes us more aware in our daily life!",5,"2024-11-22T00:31:54Z","2024-11-22T00:31:54Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyJlo0uYZkBSbuZPk94AaABAg",NA,"@bipingeorge3138","Congrats Ram, this is indeed on a different level. A big achievement and a major milestone ... Way to go",5,"2024-11-22T01:37:49Z","2024-11-22T01:37:49Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyA2pEo0Kz2SUTHr5J4AaABAg",NA,"@ChinnathaiSethuramalingam","It was a great talk👌",4,"2024-11-24T12:34:06Z","2024-11-24T12:34:06Z","none",TRUE,FALSE
"qIopJqbzXl0","UgwDdqzmhBeHL_Tc12J4AaABAg",NA,"@ushpradeep","Wonderful pitch Ram. You have a great stage dominance and the power to grab the attention for a long period of time. Your pitch is eye opening on the choices we make on a day to day basis and also gives a solution on how to protect our choices. Very well done. Congratulations.",5,"2024-11-24T17:31:36Z","2024-11-24T17:31:36Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugwhtu-YBvVop2idHIF4AaABAg",NA,"@friederikegalland988","I really enjoyed watching this.",4,"2024-11-26T04:11:29Z","2024-11-26T04:11:29Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyHitUbSMbTJ3n9htB4AaABAg",NA,"@antigravity68","Congratulations Ram, you not only picked a super important topic around Ethical AI – you also presented in a very professional manner. It is very visible, that you are enjoying the stage while being recorded! Your superb and very likeable presence makes it fun watching you. Keep investing into this talent of yours!",5,"2024-11-27T10:44:59Z","2024-11-27T10:44:59Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxMnSQGjYjFuKlq4Kx4AaABAg",NA,"@anithasekar3409","Very good message👌",2,"2024-11-28T03:38:22Z","2024-11-28T03:38:22Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugzptdpr6Y_yFI_7hSh4AaABAg",NA,"@geethagopalakrishnan5217","Superb Ram wonderful and motivating speech . Please keep it up 👏🏼👏🏼👏🏼👏🏼",2,"2024-11-29T11:05:22Z","2024-11-29T11:05:22Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyZC_j6POPBy2i2oKl4AaABAg",NA,"@alfredwu8537","awesome pitch with a limbic opening of Choices... and link it to the Marketing AI topic.",3,"2024-12-01T11:13:44Z","2024-12-01T11:13:44Z","none",TRUE,FALSE
NA,"Ugzptdpr6Y_yFI_7hSh4AaABAg.ABQVCWvrfF2ABWVXgmZLnW","Ugzptdpr6Y_yFI_7hSh4AaABAg","@ramcaliber","Thanks a lot @geethagopalakrishnan5217 for those kind words !",0,"2024-12-01T19:03:42Z","2024-12-01T19:03:42Z","none",TRUE,TRUE
"qIopJqbzXl0","UgwMGiYOP4oXJt3OYAh4AaABAg",NA,"@vedantkumar-y6l","Fantastic talk, Great insights on Marketing & AI along with a nice message to protect our choices!",3,"2024-12-01T20:06:30Z","2024-12-01T20:06:30Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxUdb_4p56Nql6E3Rd4AaABAg",NA,"@peakogi","That is a wonderful message. Great work Ram.",4,"2024-12-02T09:31:19Z","2024-12-02T09:31:19Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyADXNncVcm6XZ8scN4AaABAg",NA,"@iyyappadevaraj3387","This is a perfect pitch ! Much needed awareness for the current generation in terms of their spending maturity . Difference between necessity and luxury couldn't be better explained than this . Kudos to you !",3,"2024-12-02T10:34:32Z","2024-12-02T10:34:32Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugz05vxNiTcsGtokfpx4AaABAg",NA,"@StrictlyTrips","Awesome speech .. Millennials and Gen z kids have changed the way they handle their finances and easily get influenced by online marketing . Its high time , people realise the importance of their choices that are necessary",4,"2024-12-02T10:37:32Z","2024-12-02T10:37:32Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyVP_6VV799OjVsLwZ4AaABAg",NA,"@MJeswanth","This talk is truly insightful and inspiring! Ram did an excellent job breaking down complex marketing AI concepts into understandable bits. It's clear that the future of marketing is being shaped right before our eyes",2,"2024-12-02T13:19:03Z","2024-12-02T13:19:03Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyuS0rIvMaiP6l50HB4AaABAg",NA,"@TukTukTimes","This presentation was incredibly thought-provoking and motivating! Ram did an outstanding job simplifying complex AI marketing concepts into easy-to-digest insights. It's evident that the future of marketing is unfolding right in front of us.",2,"2024-12-02T13:20:19Z","2024-12-02T13:20:19Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyIwr-4nIXucY0uYAl4AaABAg",NA,"@oanastan4602","Very good educational bit on how AI can help, but also how we can set the limits. Good reminder on data privacy. Coincidentally, I had switched off a few settings for targeted ads on Instagram and Facebook so they don't have access to so much of my data, and now I cannot scroll past 3 posts without waiting on an irrelevant ad pushed on my screen. Like they're some vengeful whiny exes. 😂",3,"2024-12-02T15:22:03Z","2024-12-02T15:22:03Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxambqZWL_D1Zil6Jp4AaABAg",NA,"@RaniDeva-b4j","Awesome talk . You presented it so good with apt examples in layman terms !!",3,"2024-12-03T05:58:41Z","2024-12-03T05:58:41Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyGhZJEUY1XTpi6-g54AaABAg",NA,"@ShanmugamR-c6n","Superb speech Ram !! Very impactful and delivery was on spot . Being a common man it was so clear for my understanding! Much needed topic",3,"2024-12-03T06:06:10Z","2024-12-03T06:06:10Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxGX5m3og8VX9JEZAx4AaABAg",NA,"@NilaniAmaran","Excellent pitch . A topic with a mandatory awareness that everyone should actually possess",3,"2024-12-03T06:11:14Z","2024-12-03T06:11:14Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxknjpI9XFPS4xISSV4AaABAg",NA,"@AadhavanLingam","Starting with the Nutella reference was a great move to attract the viewers especially me !! Good speech Ram",3,"2024-12-03T06:20:58Z","2024-12-03T06:20:58Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugw1MZ9JH0ofPDkzH2Z4AaABAg",NA,"@ArthurJames-w7t","Wonderful speech!!! Thanks a lot for choosing this topic",3,"2024-12-03T06:51:11Z","2024-12-03T06:51:11Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyOAgi_m_SoLHzkEFF4AaABAg",NA,"@drjanani2783","Good job Ram your talk was informative and interesting. Keep rocking",3,"2024-12-04T10:27:21Z","2024-12-04T10:27:21Z","none",TRUE,FALSE
NA,"UgyOAgi_m_SoLHzkEFF4AaABAg.ABcIpR8KYKFABcZdenj4v4","UgyOAgi_m_SoLHzkEFF4AaABAg","@ramcaliber","Thankyou drjanani2783.",0,"2024-12-04T12:54:17Z","2024-12-04T12:54:17Z","none",TRUE,TRUE
NA,"Ugw1MZ9JH0ofPDkzH2Z4AaABAg.AB_LILH8oPtABcZgNiv7gH","Ugw1MZ9JH0ofPDkzH2Z4AaABAg","@ramcaliber","Thankyou @Arthur James-w7t",0,"2024-12-04T12:54:40Z","2024-12-04T12:54:40Z","none",TRUE,TRUE
NA,"UgyADXNncVcm6XZ8scN4AaABAg.ABYA3HQZ25xABcZsl33Nwd","UgyADXNncVcm6XZ8scN4AaABAg","@ramcaliber","Thankyou @iyyappadevaraj3387 for your extensive and appreciative feedback. I like those words necessity and luxury. Thanks",0,"2024-12-04T12:56:21Z","2024-12-04T12:56:21Z","none",TRUE,TRUE
NA,"UgxMnSQGjYjFuKlq4Kx4AaABAg.ABN7FgmpynxABepwF2Z_k3","UgxMnSQGjYjFuKlq4Kx4AaABAg","@ramcaliber","Thankyou @anithasekar3409",0,"2024-12-05T10:03:51Z","2024-12-05T10:03:51Z","none",TRUE,TRUE
"qIopJqbzXl0","UgwdcVzILbih0UMy75t4AaABAg",NA,"@TheJadu420","Ram's TEDx talk was so good, more like TedX Masterpiece! I'm starting to think I'm friends with the next big thinker. Seriously, well done!🎉👌",1,"2024-12-07T11:37:08Z","2024-12-07T11:37:08Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugw5VOq7xTI6D2lIEfV4AaABAg",NA,"@ganeshkumar1273","Well done! Great effort. Family proud of you!",2,"2024-12-09T05:02:36Z","2024-12-09T05:02:36Z","none",TRUE,FALSE
NA,"UgwdcVzILbih0UMy75t4AaABAg.ABk9CE589xTABp1fPyDOTr","UgwdcVzILbih0UMy75t4AaABAg","@ramcaliber","Wow, thank you so much for your incredibly kind words! Your message truly made my day—it means a lot coming from a friend like you!",0,"2024-12-09T09:07:34Z","2024-12-09T09:07:34Z","none",TRUE,TRUE
NA,"Ugw5VOq7xTI6D2lIEfV4AaABAg.ABoadIGEl3GABp1lCD4qBc","Ugw5VOq7xTI6D2lIEfV4AaABAg","@ramcaliber","@ganeshkumar1273 Thank you so much for your kind words! It means the world to have my family’s support and pride—it truly keeps me motivated. Grateful for all the encouragement along the way!",0,"2024-12-09T09:08:21Z","2024-12-09T09:08:21Z","none",TRUE,TRUE
"qIopJqbzXl0","UgzUkXBjX6kiO482p_F4AaABAg",NA,"@Binish-c3d","Awesome Talk, with a clever Nutella intro and a perfect closing that tied everything together brilliantly! Thankyou for providing a takeaway with Race!",1,"2024-12-10T14:21:42Z","2024-12-10T14:21:42Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugwq7A57qrPXHiVeQGd4AaABAg",NA,"@james-i9w3o","Neat job, Not only did you choose an incredibly important topic on Ethical AI, but you also delivered it with a high level of professionalism. It’s clear that you were truly enjoying yourself on stage, and your enthusiasm came through in the recording. Your engaging and likable presence made it a pleasure to watch. Keep nurturing this natural talent of yours!",3,"2024-12-10T14:41:53Z","2024-12-10T14:41:53Z","none",TRUE,FALSE
"qIopJqbzXl0","UgzOHtv9qNq9m7uL63d4AaABAg",NA,"@anngreig3107","Great talk, Ram! Important topic ! Very well presented. 👍",1,"2024-12-13T16:04:33Z","2024-12-13T16:04:33Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugw2LpAB1mYnlrRFR3V4AaABAg",NA,"@AConsciousnessAdventure","You seemed really relaxed during the whole talk. And made me smile with the jar of Nutella. And created more awareness about AI marketing. And I am glad that I don't use stuff like Alexa and the likes. But it is still spooky that I search for something I want to buy and the suggestions keep on appearing for such a long time.",1,"2024-12-15T21:28:13Z","2024-12-15T21:28:13Z","none",TRUE,FALSE
"qIopJqbzXl0","UgwdMJd6K5DLQo12G7d4AaABAg",NA,"@TinoEngelTraining","Very well done, Ram! Congratulations on delivering such a talk on such on important topic. Keep going!",1,"2024-12-16T08:43:20Z","2024-12-16T08:43:20Z","none",TRUE,FALSE
"qIopJqbzXl0","UgwVFpp_ZICa6WEwpod4AaABAg",NA,"@IAMLEX_world","Love the talk Ramkumar! Dead on! Congrats my friend.",1,"2024-12-18T13:31:54Z","2024-12-18T13:31:54Z","none",TRUE,FALSE
"qIopJqbzXl0","UgwKYcnRt7LuZEWs67F4AaABAg",NA,"@PatienceChisangaMayer","I have just watched this, and it’s fantastic! I really enjoyed Ramkumar´s storytelling and how he linked it to the influence of marketing AI on our everyday choices. Key takeaways for me: Marketing AI is both empowering and manipulative. The fact that we make 35,000 choices a day and there are 86,400 seconds in a day really puts things into perspective, showing how easily we can give away our freedom to make choices. PS – That statistic about the top 500 brands we choose coming from just 12 companies in the world is mind-blowing!",1,"2024-12-22T09:17:18Z","2024-12-22T09:17:18Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxTDS4D2TjgoT4ipml4AaABAg",NA,"@yojnajain","well done! congrats for an impactful talk",1,"2024-12-27T20:08:54Z","2024-12-27T20:08:54Z","none",TRUE,FALSE
"qIopJqbzXl0","UgwHJLMoYCFA9HGS0W94AaABAg",NA,"@vugarazizov7977","Great talk. Hearing about the ever eluding privacy of ours and its translation to marketing we receive is a great reminder.",1,"2024-12-31T20:05:46Z","2024-12-31T20:05:46Z","none",TRUE,FALSE
"qIopJqbzXl0","Ugzmpt6gAK4-iB5EU4h4AaABAg",NA,"@pramodmastercoach","Nice speech Ram. Insight ful conversion. Good job",1,"2025-01-14T00:24:37Z","2025-01-14T00:24:37Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxmcdK4PKXHKxXwSRp4AaABAg",NA,"@JoeKimball-k2i","Had no idea what was happening at the start but it did make me laugh",1,"2025-07-16T13:39:48Z","2025-07-16T13:39:48Z","none",TRUE,FALSE
"qIopJqbzXl0","UgyjMKDIe0rlejAE9NR4AaABAg",NA,"@AndreaBooth-s2t","35000 choice in a single day is insane",1,"2025-07-16T13:40:23Z","2025-07-16T13:40:23Z","none",TRUE,FALSE
NA,"UgxmcdK4PKXHKxXwSRp4AaABAg.AKdQv21GYm8AKdZmVVygom","UgxmcdK4PKXHKxXwSRp4AaABAg","@ramcaliber","Thankyou , hope it built the suspense ! 😊",1,"2025-07-16T14:57:17Z","2025-07-16T14:57:17Z","none",TRUE,TRUE
NA,"UgyjMKDIe0rlejAE9NR4AaABAg.AKdQzJpSDJiAKdZpt_QO10","UgyjMKDIe0rlejAE9NR4AaABAg","@ramcaliber","True, but it’s the Reality !",1,"2025-07-16T14:57:44Z","2025-07-16T14:57:44Z","none",TRUE,TRUE
"qIopJqbzXl0","Ugyt24rqCweu_FEIpoh4AaABAg",NA,"@mrfernd_1","I would never ever trust Marketing AI Ramkumar. Excellent talk , thank you",0,"2025-07-17T06:49:54Z","2025-07-17T06:49:54Z","none",TRUE,FALSE
NA,"UgxmcdK4PKXHKxXwSRp4AaABAg.AKdQv21GYm8AKg8e57z0JU","UgxmcdK4PKXHKxXwSRp4AaABAg","@JoeKimball-k2i","@ramcaliberIt definitely did",1,"2025-07-17T14:57:55Z","2025-07-17T14:57:55Z","none",TRUE,TRUE
NA,"UgyjMKDIe0rlejAE9NR4AaABAg.AKdQzJpSDJiAKgCynK0e6t","UgyjMKDIe0rlejAE9NR4AaABAg","@AndreaBooth-s2t","@ramcaliberit is indeed",1,"2025-07-17T15:35:42Z","2025-07-17T15:35:42Z","none",TRUE,TRUE
NA,"Ugyt24rqCweu_FEIpoh4AaABAg.AKfGngsoCaYAKghiVei9vQ","Ugyt24rqCweu_FEIpoh4AaABAg","@ramcaliber","Thankyou! It’s Not about Trust , it’s more about your own Will to see an offer, and say - do I really need this",0,"2025-07-17T20:13:06Z","2025-07-17T20:13:06Z","none",TRUE,TRUE
"qIopJqbzXl0","UgyX_uwzPlGDNTlcJMl4AaABAg",NA,"@JessieW1978","I couldn’t trust it either",0,"2025-07-18T14:57:41Z","2025-07-18T14:57:41Z","none",TRUE,FALSE
"qIopJqbzXl0","UgzAaYv_33MtYWvR5yx4AaABAg",NA,"@SethGuy34","Thanks for giving me a deeper insight to marketing Ai Ramkumar",1,"2025-07-18T14:58:41Z","2025-07-18T14:58:41Z","none",TRUE,FALSE
NA,"UgzAaYv_33MtYWvR5yx4AaABAg.AKiiXW69m7iAKlDBfEMuhe","UgzAaYv_33MtYWvR5yx4AaABAg","@ramcaliber","Thankyou 🙏, appreciate it !",1,"2025-07-19T14:13:48Z","2025-07-19T14:13:48Z","none",TRUE,TRUE
NA,"Ugyt24rqCweu_FEIpoh4AaABAg.AKfGngsoCaYAKoIMrpE02g","Ugyt24rqCweu_FEIpoh4AaABAg","@mrfernd_1","@ramcalibergood point and thank you for taking the time to reply. You sir are a fabulous speaker , ps i love Nutella too :-)",0,"2025-07-20T18:56:44Z","2025-07-20T18:56:44Z","none",TRUE,TRUE
"qIopJqbzXl0","UgwhMLrKbd1JUCgD3ih4AaABAg",NA,"@Reddy-r3o","Powerful message ! I’m not really into these topics BUT i do appreciate great speakers who make the talk more interesting than the topic actually is! Great speaker ! Congratulations",0,"2025-07-20T18:58:22Z","2025-07-20T18:58:22Z","none",TRUE,FALSE
NA,"UgzAaYv_33MtYWvR5yx4AaABAg.AKiiXW69m7iAKqWQGZ_QgZ","UgzAaYv_33MtYWvR5yx4AaABAg","@SethGuy34","⁠@ramcaliberNo problem",1,"2025-07-21T15:38:01Z","2025-07-21T15:38:01Z","none",TRUE,TRUE
NA,"UgwhMLrKbd1JUCgD3ih4AaABAg.AKoIYoL0HGFAKskSugu5pV","UgwhMLrKbd1JUCgD3ih4AaABAg","@ramcaliber","Thank you so much , that truly means a lot! I'm glad the message resonated with you, even if the topic isn’t your usual cup of tea. It’s always my goal to bring energy and relevance to every conversation. Appreciate the kind words and support!",0,"2025-07-22T12:27:56Z","2025-07-22T12:27:56Z","none",TRUE,TRUE
"qIopJqbzXl0","UgxlccoH9SXpEIQGk-94AaABAg",NA,"@BobbyAbraham-l9w","Be conscious of your choices atleast your dad knew the answer lol",2,"2025-07-24T19:19:52Z","2025-07-24T19:19:52Z","none",TRUE,FALSE
"qIopJqbzXl0","UgxP5vX1UHv_SjaUMXx4AaABAg",NA,"@poddy2000","Haven’t been good with my money at all since the internet has been pushing this stuff in my face it’s just so easy",2,"2025-07-24T19:20:34Z","2025-07-24T19:20:34Z","none",TRUE,FALSE
